label,area_filled,axis_major_length,axis_minor_length,feret_diameter_max
65501,110.0,13.054490432467823,4.10475005737922,12.083045973594572
65522,387.0,10.550242663303194,7.641027240180988,12.569805089976535
65714,122.0,14.033625599769708,4.2679435624122695,13.379088160259652
65852,146.0,10.786644597757096,6.537581151503504,11.874342087037917
66054,267.0,30.297614685587536,7.308421211534469,26.419689627245813
66148,102.0,11.12965740792895,3.680516706442269,12.083045973594572
66210,113.0,10.031360959236887,4.354935890495363,10.954451150103322
66217,137.0,9.618330024439448,6.530197935768018,10.954451150103322
66271,686.0,12.18665381483105,9.905371983715117,13.341664064126334
66311,277.0,20.491206620200796,6.6804135370476745,20.97617696340303
66328,127.0,12.096648482324133,5.041522449158001,13.0
66376,221.0,10.63345804477395,6.151071122577525,12.24744871391589
66942,124.0,14.57619672245411,6.225112004282554,13.74772708486752
66979,277.0,25.85347965739113,7.287339773362566,25.573423705088842
67076,184.0,26.581718823206728,6.2871189548990145,23.08679276123039
67192,161.0,13.202399558855227,5.6514179977408245,13.490737563232042
67240,112.0,20.246803808557885,4.826860840993469,17.204650534085253
67281,206.0,21.539575811562695,5.574421862570981,18.841443681416774
67334,125.0,18.134650605972702,5.590428207411711,16.24807680927192
67359,196.0,18.523679118477418,7.408776302463911,18.33030277982336
67423,296.0,9.042794152485069,7.7324027323822415,9.9498743710662
67534,146.0,13.73962166501159,5.997236357951776,13.601470508735444
67642,157.0,21.2930188118836,7.170114125595873,17.60681686165901
67678,116.0,15.068161539358314,4.700015957508913,14.696938456699069
67894,144.0,14.246294848362734,5.909145195390889,12.727922061357855
68140,142.0,6.900876848541158,6.087285971753474,7.874007874011811
68186,283.0,19.675793147431094,5.734782696362847,19.28730152198591
68213,117.0,11.317295966765306,5.883019585084304,12.24744871391589
68486,108.0,12.469367046267292,4.835054104215057,11.575836902790225
68490,165.0,8.238109113513552,5.545741154694237,9.055385138137417
68533,135.0,7.5938186096845355,5.383112334285131,8.18535277187245
68729,261.0,11.82225342932788,4.28909574392609,13.341664064126334
68841,135.0,13.199477158441097,5.560427574753635,14.594519519326424
69591,190.0,11.697027979040419,4.118817209907926,12.409673645990857
69712,111.0,10.500844231609339,3.984868055732408,10.344080432788601
69953,186.0,10.037550670224883,4.12796809640955,10.816653826391969
70393,165.0,10.483442942639464,3.305827895508267,11.704699910719626
